2024-06-13 13:16:37 | INFO | controller | 正在启动服务：
2024-06-13 13:18:09 | ERROR | stderr |     app = create_app()
2024-06-13 13:18:09 | ERROR | stderr |           ^^^^^^^^^^^^
2024-06-13 13:18:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 30, in create_app
2024-06-13 13:18:09 | ERROR | stderr |     mount_app_routes(app)
2024-06-13 13:18:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 59, in mount_app_routes
2024-06-13 13:18:09 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:18:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:18:09 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:18:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 11, in <module>
2024-06-13 13:18:09 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:18:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 10, in <module>
2024-06-13 13:18:09 | ERROR | stderr |     from server.db.repository.knowledge_base_repository import (
2024-06-13 13:18:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/db/repository/knowledge_base_repository.py", line 10, in <module>
2024-06-13 13:18:09 | ERROR | stderr |     async def load_kb_from_db(session: AsyncSession, kb_name: str):
2024-06-13 13:18:09 | ERROR | stderr |                                        ^^^^^^^^^^^^
2024-06-13 13:18:09 | ERROR | stderr | NameError: name 'AsyncSession' is not defined
2024-06-13 13:18:19 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (193529)' pid=193529 parent=193204 started daemon>}
2024-06-13 13:18:19 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:18:19 | WARNING | controller | Sending SIGKILL to <Process name='controller (193352)' pid=193352 parent=193204 started daemon>
2024-06-13 13:18:19 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (193528)' pid=193528 parent=193204 stopped exitcode=1 daemon>
2024-06-13 13:18:19 | WARNING | controller | Sending SIGKILL to <Process name='API Server (193663)' pid=193663 parent=193204 stopped exitcode=1 daemon>
2024-06-13 13:18:19 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (193529)' pid=193529 parent=193204 started daemon>}
2024-06-13 13:18:19 | INFO | controller | Process status: {}
2024-06-13 13:18:19 | INFO | controller | Process status: <Process name='controller (193352)' pid=193352 parent=193204 started daemon>
2024-06-13 13:18:19 | INFO | controller | Process status: <Process name='openai_api (193528)' pid=193528 parent=193204 stopped exitcode=1 daemon>
2024-06-13 13:18:19 | INFO | controller | Process status: <Process name='API Server (193663)' pid=193663 parent=193204 stopped exitcode=1 daemon>
2024-06-13 13:18:19 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:18:19 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:18:19 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:18:19 | ERROR | stderr |     api_started.wait()
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:18:19 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:18:19 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:18:19 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:18:19 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:18:19 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:18:19 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:18:19 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:18:19 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:18:19 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:18:19 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:18:19 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:18:19 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:18:19 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7f9b94f46660>
2024-06-13 13:18:19 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:18:19 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:18:19 | ERROR | stderr |     finalizer()
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:18:19 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:18:19 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:18:19 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:18:19 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:18:19 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:18:19 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:18:19 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:18:19 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:18:19 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
2024-06-13 13:18:19 | ERROR | stderr |     fd_event_list = self._selector.poll(timeout)
2024-06-13 13:18:19 | ERROR | stderr |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:18:19 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:18:19 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:18:19 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:18:58 | INFO | controller | 正在启动服务：
2024-06-13 13:18:58 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:19:00 | ERROR | stderr | /home/util/anaconda3/envs/fufan-chat/lib/python3.11/site-packages/pydantic/_internal/_fields.py:160: UserWarning: Field "model_name" has conflict with protected namespace "model_".
2024-06-13 13:19:00 | ERROR | stderr | 
2024-06-13 13:19:00 | ERROR | stderr | You may be able to resolve this warning by setting `model_config['protected_namespaces'] = ()`.
2024-06-13 13:19:00 | ERROR | stderr |   warnings.warn(
2024-06-13 13:19:00 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m194535[0m]
2024-06-13 13:19:00 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:19:00 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:19:00 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:19:02 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:19:02 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:19:02 | INFO | stdout | [32mINFO[0m:     192.168.110.131:55888 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:19:02 | ERROR | stderr | Process openai_api:
2024-06-13 13:19:02 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:19:02 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 314, in _bootstrap
2024-06-13 13:19:02 | ERROR | stderr |     self.run()
2024-06-13 13:19:02 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 108, in run
2024-06-13 13:19:02 | ERROR | stderr |     self._target(*self._args, **self._kwargs)
2024-06-13 13:19:02 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 171, in run_openai_api
2024-06-13 13:19:02 | ERROR | stderr |     app = create_openai_api_app(controller_addr, log_level=log_level)
2024-06-13 13:19:02 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:19:02 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 189, in create_openai_api_app
2024-06-13 13:19:02 | ERROR | stderr |     from fastchat.serve.openai_api_server import app, CORSMiddleware, app_settings
2024-06-13 13:19:02 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/site-packages/fastchat/serve/openai_api_server.py", line 39, in <module>
2024-06-13 13:19:02 | ERROR | stderr |     from fastchat.protocol.openai_api_protocol import (
2024-06-13 13:19:02 | ERROR | stderr | ModuleNotFoundError: No module named 'fastchat.protocol'
2024-06-13 13:19:03 | ERROR | stderr | /home/util/anaconda3/envs/fufan-chat/lib/python3.11/site-packages/pydantic/_internal/_fields.py:160: UserWarning: Field "model_name" has conflict with protected namespace "model_".
2024-06-13 13:19:03 | ERROR | stderr | 
2024-06-13 13:19:03 | ERROR | stderr | You may be able to resolve this warning by setting `model_config['protected_namespaces'] = ()`.
2024-06-13 13:19:03 | ERROR | stderr |   warnings.warn(
2024-06-13 13:19:03 | ERROR | stderr | Process API Server:
2024-06-13 13:19:03 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 314, in _bootstrap
2024-06-13 13:19:03 | ERROR | stderr |     self.run()
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 108, in run
2024-06-13 13:19:03 | ERROR | stderr |     self._target(*self._args, **self._kwargs)
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 346, in run_api_server
2024-06-13 13:19:03 | ERROR | stderr |     app = create_app()
2024-06-13 13:19:03 | ERROR | stderr |           ^^^^^^^^^^^^
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 30, in create_app
2024-06-13 13:19:03 | ERROR | stderr |     mount_app_routes(app)
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 59, in mount_app_routes
2024-06-13 13:19:03 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:19:03 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 9, in <module>
2024-06-13 13:19:03 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 10, in <module>
2024-06-13 13:19:03 | ERROR | stderr |     from server.db.repository.knowledge_base_repository import (
2024-06-13 13:19:03 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/db/repository/knowledge_base_repository.py", line 10, in <module>
2024-06-13 13:19:03 | ERROR | stderr |     async def load_kb_from_db(session: AsyncSession, kb_name: str):
2024-06-13 13:19:03 | ERROR | stderr |                                        ^^^^^^^^^^^^
2024-06-13 13:19:03 | ERROR | stderr | NameError: name 'AsyncSession' is not defined
2024-06-13 13:19:41 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (194608)' pid=194608 parent=194304 started daemon>}
2024-06-13 13:19:41 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:19:42 | WARNING | controller | Sending SIGKILL to <Process name='controller (194535)' pid=194535 parent=194304 started daemon>
2024-06-13 13:19:42 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (194607)' pid=194607 parent=194304 stopped exitcode=1 daemon>
2024-06-13 13:19:42 | WARNING | controller | Sending SIGKILL to <Process name='API Server (194742)' pid=194742 parent=194304 stopped exitcode=1 daemon>
2024-06-13 13:19:42 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (194608)' pid=194608 parent=194304 started daemon>}
2024-06-13 13:19:42 | INFO | controller | Process status: {}
2024-06-13 13:19:42 | INFO | controller | Process status: <Process name='controller (194535)' pid=194535 parent=194304 started daemon>
2024-06-13 13:19:42 | INFO | controller | Process status: <Process name='openai_api (194607)' pid=194607 parent=194304 stopped exitcode=1 daemon>
2024-06-13 13:19:42 | INFO | controller | Process status: <Process name='API Server (194742)' pid=194742 parent=194304 stopped exitcode=1 daemon>
2024-06-13 13:19:42 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:19:42 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:19:42 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:19:42 | ERROR | stderr |     api_started.wait()
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:19:42 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:19:42 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:19:42 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:19:42 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:19:42 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:19:42 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:19:42 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:19:42 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:19:42 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:19:42 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:19:42 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:19:42 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:19:42 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7fc824ef6660>
2024-06-13 13:19:42 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:19:42 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:19:42 | ERROR | stderr |     _run_finalizers(0)
